collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
150,1,1,WARNING,1,0.25,steady,ttc_warning,,151,5.021335,131142.917321171,6.111148033000063
151,1,1,WARNING,1,0.25,steady,ttc_warning,,152,5.050675,131142.951115053,6.1449419150012545
152,1,1,WARNING,1,0.25,steady,ttc_warning,,153,5.084081,131142.984926491,6.17875335298595
153,1,1,WARNING,1,0.25,steady,ttc_warning,,154,5.118563,131143.018830941,6.212657803000184
154,1,1,WARNING,1,0.25,steady,ttc_warning,,155,5.15002,131143.05267918,6.2465060419926886
155,1,1,WARNING,1,0.25,steady,ttc_warning,,156,5.182046,131143.086485117,6.280311979004182
156,1,1,WARNING,1,0.25,steady,ttc_warning,,157,5.218292,131143.120273668,6.314100529998541
157,1,1,WARNING,1,0.25,steady,ttc_warning,,158,5.250142,131143.154135283,6.347962144995108
158,1,1,WARNING,1,0.25,steady,ttc_warning,,159,5.282312,131143.187855183,6.381682045001071
159,1,1,WARNING,1,0.25,steady,ttc_warning,,160,5.319734,131143.221514357,6.415341218991671
160,1,1,WARNING,1,0.25,steady,ttc_warning,,161,5.35025,131143.255230138,6.449056999990717
161,1,1,WARNING,1,0.25,steady,ttc_warning,,162,5.382906,131143.288898891,6.482725753012346
162,1,1,WARNING,1,0.25,steady,ttc_warning,,163,5.419059,131143.32273532,6.516562181990594
163,1,1,WARNING,1,0.25,steady,ttc_warning,,164,5.450854,131143.35659678,6.550423642009264
164,1,1,WARNING,1,0.25,steady,ttc_warning,,165,5.484275,131143.390350311,6.5841771730047185
165,1,1,WARNING,1,0.25,steady,ttc_warning,,166,5.521437,131143.424017549,6.61784441099735
166,1,1,WARNING,1,0.25,steady,ttc_warning,,167,5.550176,131143.45769425,6.651521112013143
167,1,1,WARNING,1,0.25,steady,ttc_warning,,168,5.584437,131143.491316307,6.685143168986542
168,1,1,WARNING,1,0.25,steady,ttc_warning,,169,5.620768,131143.525019609,6.718846470990684
169,1,1,WARNING,1,0.25,steady,ttc_warning,,170,5.653727,131143.558672334,6.752499196009012
170,1,1,WARNING,1,0.25,steady,ttc_warning,,171,5.684341,131143.592327501,6.786154363013338
171,1,1,WARNING,1,0.25,steady,ttc_warning,,172,5.721454,131143.626007229,6.819834091002122
172,1,1,WARNING,1,0.25,steady,ttc_warning,,173,5.754103,131143.659675559,6.853502420999575
173,1,1,WARNING,1,0.25,steady,ttc_warning,,174,5.784621,131143.693339548,6.887166409986094
174,1,1,WARNING,1,0.25,steady,ttc_warning,,175,5.819618,131143.72698936,6.920816222002031
175,1,1,WARNING,1,0.25,steady,ttc_warning,,176,5.852936,131143.760676356,6.954503218003083
176,1,1,WARNING,1,0.25,steady,ttc_warning,,177,5.8845,131143.794342015,6.988168876996497
177,1,1,WARNING,1,0.25,steady,ttc_warning,,178,5.920884,131143.828011736,7.021838598011527
178,1,1,WARNING,1,0.25,steady,ttc_warning,,179,5.952854,131143.861682229,7.055509091005661
179,1,1,WARNING,1,0.25,steady,ttc_warning,,180,5.984516,131143.8953663,7.089193162013544
180,1,1,WARNING,1,0.25,steady,ttc_warning,,181,6.019859,131143.929150193,7.122977054998046
181,1,1,WARNING,1,0.25,steady,ttc_warning,,182,6.052844,131143.962915705,7.156742566992762
182,1,1,WARNING,1,0.25,steady,ttc_warning,,183,6.084264,131143.996663887,7.190490748995217
183,1,1,WARNING,1,0.25,steady,ttc_warning,,184,6.121501,131144.030326522,7.224153384013334
184,1,1,WARNING,1,0.25,steady,ttc_warning,,185,6.152418,131144.06408429,7.2579111520026345
185,1,1,WARNING,1,0.25,steady,ttc_warning,,186,6.18502,131144.097801125,7.2916279869969
186,1,1,WARNING,1,0.25,steady,ttc_warning,,187,6.221401,131144.131457008,7.3252838700136635
187,1,1,WARNING,1,0.25,steady,ttc_warning,,188,6.25257,131144.165157699,7.35898456099676
188,1,1,WARNING,1,0.25,steady,ttc_warning,,189,6.28495,131144.198851831,7.392678692995105
189,1,1,WARNING,1,0.25,steady,ttc_warning,,190,6.321624,131144.232716212,7.426543073990615
190,1,1,WARNING,1,0.25,steady,ttc_warning,,191,6.351332,131144.2666678,7.460494661994744
191,1,1,WARNING,1,0.25,steady,ttc_warning,,192,6.384665,131144.30058484,7.494411702005891
192,1,1,WARNING,1,0.25,steady,ttc_warning,,193,6.420869,131144.334443988,7.528270849987166
193,1,1,WARNING,1,0.25,steady,ttc_warning,,194,6.451014,131144.368307311,7.562134173000231
194,1,1,WARNING,1,0.25,steady,ttc_warning,,195,6.484521,131144.402220012,7.596046874008607
195,1,1,WARNING,1,0.25,steady,ttc_warning,,196,6.520872,131144.436039636,7.6298664979985915
196,1,1,WARNING,1,0.25,steady,ttc_warning,,197,6.552673,131144.469703956,7.663530818012077
197,1,1,WARNING,1,0.25,steady,ttc_warning,,198,6.584267,131144.503406618,7.6972334799938835
198,1,1,WARNING,1,0.25,steady,ttc_warning,,199,6.622253,131144.537247587,7.731074448995059
199,1,1,WARNING,1,0.25,steady,ttc_warning,,200,6.652168,131144.570964236,7.764791097986745
200,1,1,WARNING,1,0.25,steady,ttc_warning,,201,6.683827,131144.604625619,7.79845248098718
201,1,1,WARNING,1,0.25,steady,ttc_warning,,202,6.721681,131144.638306744,7.832133605988929
202,1,1,WARNING,1,0.25,steady,ttc_warning,,203,6.753411,131144.672130442,7.865957303991308
203,1,1,WARNING,1,0.25,steady,ttc_warning,,204,6.784735,131144.705856046,7.899682907998795
204,1,1,WARNING,1,0.25,steady,ttc_warning,,205,6.821254,131144.739570695,7.933397557004355
205,1,1,WARNING,1,0.25,steady,ttc_warning,,206,6.852524,131144.77325564,7.967082502000267
206,1,1,WARNING,1,0.25,steady,ttc_warning,,207,6.884376,131144.80691591,8.000742772012018
207,1,1,WARNING_HOLD,1,0.25,steady_hold,finite_warning_hold,,208,6.921634,131144.840593655,8.034420517011313
208,1,1,WARNING_HOLD,1,0.25,steady_hold,finite_warning_hold,,209,6.953942,131144.874255114,8.06808197600185
209,1,1,WARNING_HOLD,1,0.25,steady_hold,finite_warning_hold,,210,6.984726,131144.907919952,8.10174681400531
210,1,1,WARNING_HOLD,1,0.25,steady_hold,finite_warning_hold,,211,7.020898,131144.941619801,8.135446662985487
211,1,1,WARNING_HOLD,1,0.25,steady_hold,finite_warning_hold,,212,7.052564,131144.975280898,8.169107760011684
212,1,1,WARNING_HOLD,1,0.25,steady_hold,finite_warning_hold,,213,7.084636,131145.008975305,8.202802167012123
213,1,1,WARNING_HOLD,1,0.25,steady_hold,finite_warning_hold,,214,7.121175,131145.042888007,8.23671486901003
214,1,1,PATH,0,0.0,off,no_alert,,215,7.150871,131145.077540932,8.271367793990066
215,1,1,UNKNOWN,1,0.15,pulse,invalid_or_unknown_perception,,216,7.184581,131145.111207106,8.305033968004864
216,1,1,UNKNOWN,1,0.15,pulse,invalid_or_unknown_perception,,217,7.222581,131145.144881065,8.33870792700327
217,1,1,PATH,0,0.0,off,no_alert,,218,7.254175,131145.178603202,8.37243006398785
218,1,1,UNKNOWN,1,0.15,pulse,invalid_or_unknown_perception,,219,7.285014,131145.212272742,8.406099604006158
219,1,1,UNKNOWN,1,0.15,pulse,invalid_or_unknown_perception,,220,7.321397,131145.246008441,8.43983530299738
220,1,1,CLEAR,0,0.0,off,no_alert,,221,7.352917,131145.279689055,8.473515916994074
