collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
183,1,1,CLEAR,0,0.0,off,cadence_complete,,184,6.121501,697614.777535831,7.2534993649460375
184,1,1,CLEAR,0,0.0,off,cadence_complete,,185,6.152418,697614.811361403,7.28732493694406
185,1,1,CLEAR,0,0.0,off,cadence_complete,,186,6.18502,697614.845090985,7.321054518921301
186,1,1,CLEAR,0,0.0,off,cadence_complete,,187,6.221401,697614.878802258,7.354765792028047
187,1,1,CLEAR,0,0.0,off,cadence_complete,,188,6.25257,697614.912571273,7.388534807018004
188,1,1,CLEAR,0,0.0,off,cadence_complete,,189,6.28495,697614.946330051,7.422293585026637
189,1,1,CLEAR,0,0.0,off,cadence_complete,,190,6.321624,697614.980163511,7.45612704497762
190,1,1,CLEAR,0,0.0,off,cadence_complete,,191,6.351332,697615.014127333,7.490090866922401
191,1,1,CLEAR,0,0.0,off,cadence_complete,,192,6.384665,697615.048126776,7.5240903099766
192,1,1,CLEAR,0,0.0,off,cadence_complete,,193,6.420869,697615.081997046,7.557960579986684
193,1,1,CLEAR,0,0.0,off,cadence_complete,,194,6.451014,697615.115844229,7.5918077629758045
194,1,1,CLEAR,0,0.0,off,cadence_complete,,195,6.484521,697615.149726809,7.625690342974849
195,1,1,CLEAR,0,0.0,off,cadence_complete,,196,6.520872,697615.183702591,7.659666124964133
196,1,1,CLEAR,0,0.0,off,cadence_complete,,197,6.552673,697615.21765763,7.693621163954958
197,1,1,CLEAR,0,0.0,off,cadence_complete,,198,6.584267,697615.251561806,7.727525339927524
198,1,1,CLEAR,0,0.0,off,cadence_complete,,199,6.622253,697615.285305376,7.76126891002059
199,1,1,CLEAR,0,0.0,off,cadence_complete,,200,6.652168,697615.319063336,7.795026869978756
200,1,1,CLEAR,0,0.0,off,cadence_complete,,201,6.683827,697615.352808616,7.828772149980068
201,1,1,CLEAR,0,0.0,off,cadence_complete,,202,6.721681,697615.386549856,7.862513390020467
202,1,1,CLEAR,0,0.0,off,cadence_complete,,203,6.753411,697615.420425674,7.896389207919128
203,1,1,CLEAR,0,0.0,off,cadence_complete,,204,6.784735,697615.454271384,7.930234918021597
204,1,1,CLEAR,0,0.0,off,cadence_complete,,205,6.821254,697615.488094949,7.964058483019471
205,1,1,CLEAR,0,0.0,off,cadence_complete,,206,6.852524,697615.522021243,7.997984776971862
206,1,1,CLEAR,0,0.0,off,cadence_complete,,207,6.884376,697615.555792729,8.03175626299344
207,1,1,CLEAR,0,0.0,off,cadence_complete,,208,6.921634,697615.589644739,8.065608273027465
208,1,1,CLEAR,0,0.0,off,cadence_complete,,209,6.953942,697615.62349675,8.099460283992812
209,1,1,CLEAR,0,0.0,off,cadence_complete,,210,6.984726,697615.657318622,8.133282155962661
210,1,1,CLEAR,0,0.0,off,cadence_complete,,211,7.020898,697615.691152037,8.16711557097733
211,1,1,CLEAR,0,0.0,off,cadence_complete,,212,7.052564,697615.725054154,8.201017688028514
212,1,1,CLEAR,0,0.0,off,cadence_complete,,213,7.084636,697615.759021092,8.234984625945799
213,1,1,CLEAR,0,0.0,off,cadence_complete,,214,7.121175,697615.792881929,8.26884546293877
214,1,1,CLEAR,0,0.0,off,cadence_cancelled_by_clear,,215,7.150871,697615.826641383,8.302604916971177
215,1,1,UNKNOWN,1,0.15,pulse,invalid_or_unknown_perception:cadence_triple,,216,7.184581,697615.860630213,8.336593747022562
216,1,1,UNKNOWN,1,0.15,pulse,invalid_or_unknown_perception:cadence_triple,,217,7.222581,697615.894532566,8.370496099931188
217,1,1,CLEAR,0,0.0,off,cadence_cancelled_by_clear,,218,7.254175,697615.92842609,8.404389624018222
218,1,1,UNKNOWN,1,0.15,pulse,invalid_or_unknown_perception:cadence_triple,,219,7.285014,697615.96253103,8.43849456391763
219,1,1,UNKNOWN,1,0.15,pulse,invalid_or_unknown_perception:cadence_triple,,220,7.321397,697615.996567518,8.472531051957048
220,1,1,CLEAR,0,0.0,off,cadence_cancelled_by_clear,,221,7.352917,697616.030538532,8.506502065923996
221,1,1,CLEAR,0,0.0,off,no_alert,,222,7.385292,697616.064468304,8.540431838016957
222,1,1,CLEAR,0,0.0,off,no_alert,,223,7.421577,697616.098671376,8.574634909979068
223,1,1,CLEAR,0,0.0,off,no_alert,,224,7.452692,697616.132787135,8.608750668936409
224,1,1,CLEAR,0,0.0,off,no_alert,,225,7.484836,697616.166695525,8.64265905902721
225,1,1,CLEAR,0,0.0,off,no_alert,,226,7.521168,697616.200748827,8.67671236093156
226,1,1,CLEAR,0,0.0,off,no_alert,,227,7.553038,697616.23474624,8.710709773935378
227,1,1,CLEAR,0,0.0,off,no_alert,,228,7.584914,697616.268613991,8.744577524950728
228,1,1,CLEAR,0,0.0,off,no_alert,,229,7.62013,697616.30244469,8.778408223995939
229,1,1,CLEAR,0,0.0,off,no_alert,,230,7.652866,697616.336170441,8.812133974977769
230,1,1,CLEAR,0,0.0,off,no_alert,,231,7.684797,697616.369919942,8.84588347596582
231,1,1,CLEAR,0,0.0,off,no_alert,,232,7.720967,697616.403834912,8.879798445967026
232,1,1,CLEAR,0,0.0,off,no_alert,,233,7.753354,697616.437724628,8.913688161992468
233,1,1,CLEAR,0,0.0,off,no_alert,,234,7.78503,697616.471610633,8.94757416693028
234,1,1,CLEAR,0,0.0,off,no_alert,,235,7.82263,697616.505476163,8.981439696974121
235,1,1,CLEAR,0,0.0,off,no_alert,,236,7.851284,697616.539342671,9.01530620502308
236,1,1,CLEAR,0,0.0,off,no_alert,,237,7.884747,697616.573198441,9.049161974922754
237,1,1,CLEAR,0,0.0,off,no_alert,,238,7.920154,697616.607089497,9.083053031004965
238,1,1,CLEAR,0,0.0,off,no_alert,,239,7.95294,697616.640946752,9.1169102860149
239,1,1,CLEAR,0,0.0,off,no_alert,,240,7.985397,697616.675196356,9.151159889996052
240,1,1,CLEAR,0,0.0,off,no_alert,,241,8.021827,697616.709263614,9.185227148002014
241,1,1,CLEAR,0,0.0,off,no_alert,,242,8.053564,697616.743098144,9.21906167792622
242,1,1,CLEAR,0,0.0,off,no_alert,,243,8.085066,697616.776972087,9.252935620956123
243,1,1,CLEAR,0,0.0,off,no_alert,,244,8.121818,697616.810865903,9.286829437012784
244,1,1,CLEAR,0,0.0,off,no_alert,,245,8.153185,697616.844756474,9.32072000799235
245,1,1,CLEAR,0,0.0,off,no_alert,,246,8.185272,697616.878544456,9.354507989948615
246,1,1,CLEAR,0,0.0,off,no_alert,,247,8.230374,697616.912409866,9.388373399968259
247,1,1,CLEAR,0,0.0,off,no_alert,,248,8.258138,697616.946833592,9.422797125997022
248,1,1,CLEAR,0,0.0,off,no_alert,,249,8.287879,697616.980819663,9.45678319700528
249,1,1,CLEAR,0,0.0,off,no_alert,,250,8.324056,697617.014988877,9.49095241096802
250,1,1,CLEAR,0,0.0,off,no_alert,,251,8.356352,697617.049011772,9.524975306005217
251,1,1,CLEAR,0,0.0,off,no_alert,,252,8.385646,697617.082873917,9.55883745092433
252,1,1,CLEAR,0,0.0,off,no_alert,,253,8.423501,697617.116816041,9.592779574915767
253,1,1,CLEAR,0,0.0,off,no_alert,,254,8.458817,697617.150798065,9.626761598978192
254,1,1,CLEAR,0,0.0,off,no_alert,,255,8.487619,697617.184895434,9.66085896792356
255,1,1,CLEAR,0,0.0,off,no_alert,,256,8.52008,697617.218950028,9.694913561921567
256,1,1,CLEAR,0,0.0,off,no_alert,,257,8.554141,697617.252911273,9.728874807013199
257,1,1,CLEAR,0,0.0,off,no_alert,,258,8.589535,697617.286616995,9.76258052897174
258,1,1,CLEAR,0,0.0,off,no_alert,,259,8.621004,697617.320326334,9.796289867954329
259,1,1,CLEAR,0,0.0,off,no_alert,,260,8.656156,697617.354097435,9.830060968990438
260,1,1,CLEAR,0,0.0,off,no_alert,,261,8.690385,697617.38794752,9.8639110539807
261,1,1,CLEAR,0,0.0,off,no_alert,,262,8.720572,697617.421807193,9.89777072693687
262,1,1,CLEAR,0,0.0,off,no_alert,,263,8.753072,697617.455555341,9.93151887494605
263,1,1,CLEAR,0,0.0,off,no_alert,,264,8.784605,697617.489397619,9.965361153008416
264,1,1,CLEAR,0,0.0,off,no_alert,,265,8.825369,697617.523158536,9.999122069915757
265,1,1,CLEAR,0,0.0,off,no_alert,,266,8.857832,697617.556901036,10.032864569919184
266,1,1,CLEAR,0,0.0,off,no_alert,,267,8.891664,697617.590600554,10.066564087988809
267,1,1,CLEAR,0,0.0,off,no_alert,,268,8.920525,697617.624317149,10.100280683021992
268,1,1,CLEAR,0,0.0,off,no_alert,,269,8.958289,697617.658152783,10.134116317029111
269,1,1,CLEAR,0,0.0,off,no_alert,,270,8.989872,697617.692070166,10.168033699970692
