collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
280,1,1,CLEAR,0,0.0,off,cadence_complete,,281,9.357693,4547.438344847,14.59788183099954
281,1,1,CLEAR,0,0.0,off,cadence_complete,,282,9.389398,4547.472503829,14.632040812999549
282,1,1,CLEAR,0,0.0,off,cadence_complete,,283,9.425406,4547.506724737,14.6662617209995
283,1,1,CLEAR,0,0.0,off,cadence_complete,,284,9.456463,4547.541225517,14.7007625010001
284,1,1,CLEAR,0,0.0,off,cadence_complete,,285,9.48914,4547.575805439,14.735342422999565
285,1,1,CLEAR,0,0.0,off,cadence_complete,,286,9.525236,4547.610160482,14.769697465999343
286,1,1,CLEAR,0,0.0,off,cadence_complete,,287,9.556422,4547.644464896,14.804001879999305
287,1,1,CLEAR,0,0.0,off,cadence_complete,,288,9.588752,4547.679023003,14.838559986999826
288,1,1,CLEAR,0,0.0,off,cadence_complete,,289,9.624647,4547.713595074,14.87313205800001
289,1,1,CLEAR,0,0.0,off,cadence_complete,,290,9.656657,4547.747776917,14.907313900999725
290,1,1,CLEAR,0,0.0,off,cadence_complete,,291,9.689292,4547.781875819,14.941412802999366
291,1,1,CLEAR,0,0.0,off,cadence_complete,,292,9.725416,4547.816121736,14.975658719999956
292,1,1,CLEAR,0,0.0,off,cadence_complete,,293,9.755899,4547.850146017,15.009683000999757
293,1,1,CLEAR,0,0.0,off,cadence_complete,,294,9.787594,4547.883943489,15.043480472999363
294,1,1,CLEAR,0,0.0,off,cadence_complete,,295,9.825018,4547.91777994,15.077316924000115
295,1,1,CLEAR,0,0.0,off,cadence_complete,,296,9.856775,4547.951997413,15.11153439699956
296,1,1,CLEAR,0,0.0,off,cadence_complete,,297,9.887907,4547.986210892,15.145747875999405
297,1,1,CLEAR,0,0.0,off,cadence_complete,,298,9.926481,4548.020335389,15.179872372999853
298,1,1,CLEAR,0,0.0,off,cadence_complete,,299,9.955636,4548.054274788,15.213811771999644
299,1,1,CLEAR,0,0.0,off,cadence_complete,,300,9.98741,4548.088358318,15.24789530199996
300,1,1,CLEAR,0,0.0,off,cadence_complete,,301,10.025667,4548.122848502,15.28238548599984
301,1,1,CLEAR,0,0.0,off,cadence_complete,,302,10.055795,4548.157296336,15.316833320000114
302,1,1,CLEAR,0,0.0,off,cadence_complete,,303,10.087381,4548.191642432,15.351179415999468
303,1,1,CLEAR,0,0.0,off,cadence_complete,,304,10.124733,4548.226082691,15.385619674999361
304,1,1,CLEAR,0,0.0,off,cadence_complete,,305,10.156088,4548.260122722,15.419659705999948
305,1,1,CLEAR,0,0.0,off,cadence_complete,,306,10.187275,4548.294103919,15.453640902999723
306,1,1,CLEAR,0,0.0,off,cadence_complete,,307,10.224653,4548.32814304,15.487680023999928
307,1,1,CLEAR,0,0.0,off,cadence_complete,,308,10.25605,4548.362256538,15.521793521999825
308,1,1,CLEAR,0,0.0,off,cadence_complete,,309,10.287441,4548.396187804,15.55572478799968
309,1,1,CLEAR,0,0.0,off,cadence_complete,,310,10.324035,4548.430179596,15.589716579999731
310,1,1,CLEAR,0,0.0,off,cadence_complete,,311,10.356489,4548.464259958,15.623796941999899
311,1,1,CLEAR,0,0.0,off,cadence_complete,,312,10.387199,4548.49832586,15.657862843999283
312,1,1,CLEAR,0,0.0,off,cadence_complete,,313,10.423977,4548.53239876,15.691935744000148
313,1,1,CLEAR,0,0.0,off,cadence_complete,,314,10.456712,4548.566468769,15.7260057529993
314,1,1,CLEAR,0,0.0,off,cadence_complete,,315,10.486647,4548.600449135,15.759986119000132
315,1,1,CLEAR,0,0.0,off,cadence_complete,,316,10.524465,4548.634318268,15.793855251999958
316,1,1,CLEAR,0,0.0,off,cadence_complete,,317,10.555565,4548.668346654,15.827883637999548
317,1,1,CLEAR,0,0.0,off,cadence_complete,,318,10.587795,4548.702770451,15.86230743499982
318,1,1,CLEAR,0,0.0,off,cadence_complete,,319,10.623999,4548.73708159,15.896618574000058
319,1,1,CLEAR,0,0.0,off,cadence_complete,,320,10.655521,4548.771074604,15.93061158799992
320,1,1,CLEAR,0,0.0,off,cadence_complete,,321,10.686791,4548.80499152,15.964528503999645
321,1,1,CLEAR,0,0.0,off,cadence_complete,,322,10.724362,4548.839194863,15.998731846999362
322,1,1,CLEAR,0,0.0,off,cadence_complete,,323,10.755322,4548.873413379,16.032950363000054
323,1,1,CLEAR,0,0.0,off,cadence_complete,,324,10.787031,4548.907416943,16.066953926999304
324,1,1,CLEAR,0,0.0,off,cadence_cancelled_by_clear,,325,10.824015,4548.942128228,16.101665211999716
325,1,1,CLEAR,0,0.0,off,no_alert,,326,10.855042,4548.976118656,16.13565563999964
326,1,1,CLEAR,0,0.0,off,no_alert,,327,10.886693,4549.010399796,16.16993677999926
327,1,1,CLEAR,0,0.0,off,no_alert,,328,10.923748,4549.045112695,16.204649678999886
328,1,1,CLEAR,0,0.0,off,no_alert,,329,10.955034,4549.079526319,16.239063302999966
329,1,1,CLEAR,0,0.0,off,no_alert,,330,10.988096,4549.114108752,16.273645735999708
330,1,1,CLEAR,0,0.0,off,no_alert,,331,11.023552,4549.148917803,16.30845478699939
331,1,1,CLEAR,0,0.0,off,no_alert,,332,11.055001,4549.184962354,16.344499337999878
332,1,1,CLEAR,0,0.0,off,no_alert,,333,11.087232,4549.219666791,16.37920377499995
333,1,1,CLEAR,0,0.0,off,no_alert,,334,11.123766,4549.254253282,16.413790265999523
334,1,1,CLEAR,0,0.0,off,no_alert,,335,11.154926,4549.288506139,16.44804312299948
335,1,1,CLEAR,0,0.0,off,no_alert,,336,11.186825,4549.322667636,16.48220461999972
336,1,1,CLEAR,0,0.0,off,no_alert,,337,11.2231,4549.356705904,16.516242887999397
337,1,1,CLEAR,0,0.0,off,no_alert,,338,11.254838,4549.391167057,16.550704040999335
338,1,1,CLEAR,0,0.0,off,no_alert,,339,11.286801,4549.425295451,16.584832434999953
339,1,1,CLEAR,0,0.0,off,no_alert,,340,11.323641,4549.459120708,16.618657691999942
340,1,1,CLEAR,0,0.0,off,no_alert,,341,11.355287,4549.493473297,16.653010280999297
341,1,1,CLEAR,0,0.0,off,no_alert,,342,11.387166,4549.527658496,16.6871954799999
342,1,1,CLEAR,0,0.0,off,no_alert,,343,11.424575,4549.561509418,16.721046401999956
343,1,1,CLEAR,0,0.0,off,no_alert,,344,11.455587,4549.595530627,16.755067610999504
344,1,1,CLEAR,0,0.0,off,no_alert,,345,11.487422,4549.629600957,16.789137940999353
345,1,1,CLEAR,0,0.0,off,no_alert,,346,11.524739,4549.663920656,16.823457640000015
346,1,1,CLEAR,0,0.0,off,no_alert,,347,11.555088,4549.69804963,16.857586613999956
347,1,1,CLEAR,0,0.0,off,no_alert,,348,11.586941,4549.732149124,16.891686107999703
348,1,1,CLEAR,0,0.0,off,no_alert,,349,11.624591,4549.766128846,16.92566583000007
349,1,1,CLEAR,0,0.0,off,no_alert,,350,11.655103,4549.800615208,16.96015219199944
350,1,1,CLEAR,0,0.0,off,no_alert,,351,11.686727,4549.834995358,16.99453234199973
351,1,1,CLEAR,0,0.0,off,no_alert,,352,11.72457,4549.868830185,17.028367168999466
352,1,1,CLEAR,0,0.0,off,no_alert,,353,11.755176,4549.902585188,17.062122171999363
353,1,1,CLEAR,0,0.0,off,no_alert,,354,11.787008,4549.936349891,17.09588687499945
354,1,1,CLEAR,0,0.0,off,no_alert,,355,11.823427,4549.970433167,17.129970150999725
355,1,1,CLEAR,0,0.0,off,no_alert,,356,11.855611,4550.004563183,17.16410016699956
356,1,1,CLEAR,0,0.0,off,no_alert,,357,11.88712,4550.038670288,17.19820727199931
357,1,1,CLEAR,0,0.0,off,no_alert,,358,11.923284,4550.072634656,17.23217164000016
358,1,1,CLEAR,0,0.0,off,no_alert,,359,11.955771,4550.106811402,17.266348385999663
359,1,1,CLEAR,0,0.0,off,no_alert,,360,11.986826,4550.140973826,17.30051080999965
360,1,1,CLEAR,0,0.0,off,no_alert,,361,12.023182,4550.175222887,17.334759870999733
361,1,1,CLEAR,0,0.0,off,no_alert,,362,12.054876,4550.209325033,17.36886201699963
362,1,1,CLEAR,0,0.0,off,no_alert,,363,12.086626,4550.24348255,17.403019534000123
363,1,1,CLEAR,0,0.0,off,no_alert,,364,12.122934,4550.277630772,17.437167755999326
364,1,1,CLEAR,0,0.0,off,no_alert,,365,12.155049,4550.311724214,17.47126119799941
365,1,1,CLEAR,0,0.0,off,no_alert,,366,12.186794,4550.345764583,17.50530156700006
366,1,1,CLEAR,0,0.0,off,no_alert,,367,12.222992,4550.379731982,17.539268965999327
367,1,1,CLEAR,0,0.0,off,no_alert,,368,12.2549,4550.413724608,17.573261591999653
368,1,1,CLEAR,0,0.0,off,no_alert,,369,12.286971,4550.447922502,17.607459486000153
369,1,1,CLEAR,0,0.0,off,no_alert,,370,12.323103,4550.48198884,17.641525823999473
370,1,1,CLEAR,0,0.0,off,no_alert,,371,12.355028,4550.516044538,17.675581521999447
371,1,1,CLEAR,0,0.0,off,no_alert,,372,12.387081,4550.550362054,17.709899038000003
372,1,1,CLEAR,0,0.0,off,no_alert,,373,12.423308,4550.584519028,17.74405601199942
373,1,1,CLEAR,0,0.0,off,no_alert,,374,12.455016,4550.618351761,17.777888744999473
374,1,1,CLEAR,0,0.0,off,no_alert,,375,12.486643,4550.652400811,17.81193779499972
375,1,1,CLEAR,0,0.0,off,no_alert,,376,12.523201,4550.686344027,17.84588101099962
376,1,1,CLEAR,0,0.0,off,no_alert,,377,12.555195,4550.72051898,17.88005596399944
377,1,1,CLEAR,0,0.0,off,no_alert,,378,12.587535,4550.755183668,17.914720652000142
378,1,1,CLEAR,0,0.0,off,no_alert,,379,12.623024,4550.790238854,17.94977583799937
379,1,1,CLEAR,0,0.0,off,no_alert,,380,12.654999,4550.825051327,17.984588311000152
380,1,1,CLEAR,0,0.0,off,no_alert,,381,12.686871,4550.859427133,18.018964116999996
381,1,1,CLEAR,0,0.0,off,no_alert,,382,12.726805,4550.893790362,18.053327345999605
382,1,1,CLEAR,0,0.0,off,no_alert,,383,12.758084,4550.928034882,18.087571865999962
383,1,1,CLEAR,0,0.0,off,no_alert,,384,12.787003,4550.962121298,18.12165828199977
384,1,1,CLEAR,0,0.0,off,no_alert,,385,12.828455,4550.996292013,18.155828996999844
385,1,1,CLEAR,0,0.0,off,no_alert,,386,12.85674,4551.030414846,18.1899518299997
386,1,1,CLEAR,0,0.0,off,no_alert,,387,12.89298,4551.064334315,18.223871299000166
387,1,1,CLEAR,0,0.0,off,no_alert,,388,12.925454,4551.098391917,18.257928901000014
388,1,1,CLEAR,0,0.0,off,no_alert,,389,12.955057,4551.132141606,18.29167858999972
389,1,1,CLEAR,0,0.0,off,no_alert,,390,12.98711,4551.16584871,18.325385694000033
390,1,1,CLEAR,0,0.0,off,no_alert,,391,13.025599,4551.199857416,18.359394399999474
391,1,1,CLEAR,0,0.0,off,no_alert,,392,13.054874,4551.233803121,18.39334010499988
392,1,1,CLEAR,0,0.0,off,no_alert,,393,13.086855,4551.267713874,18.427250857999752
393,1,1,CLEAR,0,0.0,off,no_alert,,394,13.123141,4551.301681928,18.461218911999822
394,1,1,CLEAR,0,0.0,off,no_alert,,395,13.15507,4551.335660558,18.495197541999914
395,1,1,CLEAR,0,0.0,off,no_alert,,396,13.187611,4551.369670505,18.52920748899942
396,1,1,CLEAR,0,0.0,off,no_alert,,397,13.222735,4551.403521574,18.563058557999284
397,1,1,CLEAR,0,0.0,off,no_alert,,398,13.260714,4551.437681621,18.597218604999398
398,1,1,CLEAR,0,0.0,off,no_alert,,399,13.29234,4551.471713166,18.631250149999687
399,1,1,CLEAR,0,0.0,off,no_alert,,400,13.325566,4551.505763957,18.66530094100017
400,1,1,CLEAR,0,0.0,off,no_alert,,401,13.364531,4551.539803662,18.699340645999655
401,1,1,CLEAR,0,0.0,off,no_alert,,402,13.396202,4551.574110858,18.7336478419993
402,1,1,CLEAR,0,0.0,off,no_alert,,,,4551.614894091,18.77443152900014
