topic,bag_time_jst,header_time_jst,sequence,linear_x_mps,risk_level,active,output_mode,action,output_active,requested_magnitude,applied_magnitude,fault,reason
/collision/ffb_command,2026-09-17T16:33:41.144+09:00,2026-09-17T16:33:41.198+09:00,2460,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.172+09:00,2026-09-17T16:33:41.229+09:00,2461,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.207+09:00,2026-09-17T16:33:41.264+09:00,2462,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.239+09:00,2026-09-17T16:33:41.296+09:00,2463,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.273+09:00,2026-09-17T16:33:41.330+09:00,2464,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.305+09:00,2026-09-17T16:33:41.362+09:00,2465,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.340+09:00,2026-09-17T16:33:41.397+09:00,2466,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.384+09:00,2026-09-17T16:33:41.441+09:00,2467,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.417+09:00,2026-09-17T16:33:41.474+09:00,2468,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.442+09:00,2026-09-17T16:33:41.499+09:00,2469,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.484+09:00,2026-09-17T16:33:41.541+09:00,2470,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.504+09:00,2026-09-17T16:33:41.561+09:00,2471,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.551+09:00,2026-09-17T16:33:41.607+09:00,2472,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.570+09:00,2026-09-17T16:33:41.627+09:00,2473,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.606+09:00,2026-09-17T16:33:41.663+09:00,2474,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.640+09:00,2026-09-17T16:33:41.697+09:00,2475,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.673+09:00,2026-09-17T16:33:41.730+09:00,2476,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.706+09:00,2026-09-17T16:33:41.763+09:00,2477,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.742+09:00,2026-09-17T16:33:41.799+09:00,2478,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.785+09:00,2026-09-17T16:33:41.840+09:00,2479,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.812+09:00,2026-09-17T16:33:41.869+09:00,2480,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.840+09:00,2026-09-17T16:33:41.897+09:00,2481,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.879+09:00,2026-09-17T16:33:41.936+09:00,2482,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.908+09:00,2026-09-17T16:33:41.965+09:00,2483,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.943+09:00,2026-09-17T16:33:41.999+09:00,2484,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.976+09:00,2026-09-17T16:33:42.031+09:00,2485,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.010+09:00,2026-09-17T16:33:42.067+09:00,2486,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.051+09:00,2026-09-17T16:33:42.108+09:00,2487,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.078+09:00,2026-09-17T16:33:42.135+09:00,2488,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.104+09:00,2026-09-17T16:33:42.161+09:00,2489,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.147+09:00,2026-09-17T16:33:42.204+09:00,2490,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.183+09:00,2026-09-17T16:33:42.239+09:00,2491,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.211+09:00,2026-09-17T16:33:42.268+09:00,2492,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.240+09:00,2026-09-17T16:33:42.297+09:00,2493,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.274+09:00,2026-09-17T16:33:42.331+09:00,2494,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.308+09:00,2026-09-17T16:33:42.364+09:00,2495,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.340+09:00,2026-09-17T16:33:42.397+09:00,2496,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.373+09:00,2026-09-17T16:33:42.430+09:00,2497,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.416+09:00,2026-09-17T16:33:42.473+09:00,2498,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.439+09:00,2026-09-17T16:33:42.497+09:00,2499,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.486+09:00,2026-09-17T16:33:42.539+09:00,2500,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.507+09:00,2026-09-17T16:33:42.564+09:00,2501,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.549+09:00,2026-09-17T16:33:42.606+09:00,2502,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.571+09:00,2026-09-17T16:33:42.629+09:00,2503,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.607+09:00,2026-09-17T16:33:42.665+09:00,2504,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.642+09:00,2026-09-17T16:33:42.699+09:00,2505,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.674+09:00,2026-09-17T16:33:42.730+09:00,2506,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.715+09:00,2026-09-17T16:33:42.766+09:00,2507,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.740+09:00,2026-09-17T16:33:42.797+09:00,2508,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.774+09:00,2026-09-17T16:33:42.830+09:00,2509,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.808+09:00,2026-09-17T16:33:42.864+09:00,2510,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.841+09:00,2026-09-17T16:33:42.898+09:00,2511,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.874+09:00,2026-09-17T16:33:42.932+09:00,2512,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.917+09:00,2026-09-17T16:33:42.973+09:00,2513,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.944+09:00,2026-09-17T16:33:43.001+09:00,2514,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:42.974+09:00,2026-09-17T16:33:43.030+09:00,2515,,0,False,,,,0.0,,,no_alert
