receive_monotonic_sec,elapsed_sec,stamp_sec,has_sequence,sequence,source,output_mode,action,command_active,output_active,requested_magnitude,applied_magnitude,pattern,reason,fault
5738.201188652,8.027264231000117,1789553248.3602931,1,87,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.23543998,8.061515558999417,1789553248.3937757,1,88,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.269617198,8.095692776999385,1789553248.429091,1,89,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.304259283,8.130334861999472,1789553248.4636683,1,90,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.34118329,8.167258868999852,1789553248.4999745,1,91,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.374645898,8.200721477000116,1789553248.534013,1,92,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.411714976,8.237790555000174,1789553248.5695906,1,93,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.444471144,8.270546722999825,1789553248.6036444,1,94,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.477635112,8.303710690999651,1789553248.6371858,1,95,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.513384655,8.339460233999489,1789553248.6720066,1,96,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.547997104,8.374072683000122,1789553248.7078989,1,97,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.580373545,8.406449123999664,1789553248.7401922,1,98,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.615187542,8.441263120999793,1789553248.7738867,1,99,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.648264905,8.474340484000095,1789553248.8083193,1,100,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.682417658,8.508493237000039,1789553248.8423536,1,101,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.716592553,8.542668131999562,1789553248.8761294,1,102,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.754518232,8.580593810999744,1789553248.914082,1,103,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.786640172,8.612715750999996,1789553248.9466171,1,104,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.820423696,8.64649927499977,1789553248.9790978,1,105,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.853216663,8.679292241999974,1789553249.0129437,1,106,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.887860881,8.713936459999786,1789553249.0477207,1,107,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.923193312,8.749268890999701,1789553249.0815747,1,108,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.956185498,8.78226107699993,1789553249.1159482,1,109,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5738.991761279,8.817836857999282,1789553249.1515193,1,110,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.026113799,8.85218937799982,1789553249.1857486,1,111,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.060224351,8.88629992999995,1789553249.2199576,1,112,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.126903347,8.95297892599956,1789553249.2836058,1,113,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.14425644,8.970332019000125,1789553249.3034859,1,114,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.16359054,8.989666118999594,1789553249.323398,1,115,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.196931959,9.023007537999547,1789553249.3571434,1,116,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.231750031,9.057825609999782,1789553249.3916502,1,117,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.265594151,9.091669729999921,1789553249.4257984,1,118,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.300233021,9.126308599999902,1789553249.4602287,1,119,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.33406917,9.1601447489993,1789553249.493955,1,120,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.368257629,9.194333207999989,1789553249.5280414,1,121,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.403900194,9.229975772999751,1789553249.5626428,1,122,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.437849514,9.26392509299967,1789553249.597274,1,123,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.472548449,9.298624027999722,1789553249.631876,1,124,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.507707674,9.333783252999638,1789553249.667128,1,125,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.541314199,9.36738977799996,1789553249.7010422,1,126,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.575649975,9.401725553999313,1789553249.735172,1,127,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.611325709,9.437401287999819,1789553249.7707024,1,128,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.647103643,9.473179221999999,1789553249.804526,1,129,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.678949306,9.50502488499933,1789553249.83887,1,130,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.714232673,9.540308251999704,1789553249.873914,1,131,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.748305827,9.574381405999702,1789553249.9083395,1,132,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.782826555,9.608902133999436,1789553249.9423566,1,133,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.817292504,9.643368082999586,1789553249.9768393,1,134,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.851902039,9.677977618000114,1789553250.0109756,1,135,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.885181147,9.711256726000101,1789553250.0453503,1,136,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.919373453,9.74544903199967,1789553250.0795743,1,137,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.953237871,9.77931344999979,1789553250.11357,1,138,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5739.987203814,9.813279392999902,1789553250.1475284,1,139,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.021534028,9.847609606999868,1789553250.1817813,1,140,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.056059498,9.882135076999475,1789553250.2158377,1,141,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.091663132,9.917738710999402,1789553250.2510967,1,142,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.123190463,9.94926604200009,1789553250.283546,1,143,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.157533902,9.983609480999803,1789553250.3177214,1,144,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.191681414,10.017756993000148,1789553250.35149,1,145,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.23149845,10.057574028999625,1789553250.3885756,1,146,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.259351224,10.085426802999791,1789553250.4197435,1,147,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.294313822,10.120389400999557,1789553250.4541566,1,148,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.328594712,10.154670291000002,1789553250.4887476,1,149,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.363475564,10.189551142999335,1789553250.5232153,1,150,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.400542779,10.226618357999541,1789553250.5603821,1,151,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.431561684,10.257637263000106,1789553250.5908148,1,152,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.464585938,10.290661516999535,1789553250.6249375,1,153,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.499625884,10.32570146299986,1789553250.6593459,1,154,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.533143449,10.359219027999643,1789553250.6935585,1,155,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.567614046,10.393689624999752,1789553250.7277586,1,156,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.601335393,10.427410971999961,1789553250.7617035,1,157,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.639308863,10.465384441999959,1789553250.798799,1,158,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.671042179,10.497117758000059,1789553250.83051,1,159,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.704476396,10.53055197499998,1789553250.864944,1,160,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.743730199,10.569805778000045,1789553250.8990273,1,161,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.773648985,10.599724564000098,1789553250.9337087,1,162,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.808578051,10.634653629999775,1789553250.9690013,1,163,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.843361579,10.66943715799971,1789553251.0026538,1,164,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.8761478,10.702223378999406,1789553251.0361261,1,165,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.91220607,10.738281648999873,1789553251.0726593,1,166,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.945854184,10.771929763000117,1789553251.1050832,1,167,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5740.97785248,10.8039280590001,1789553251.138298,1,168,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.011488114,10.837563692999538,1789553251.1721761,1,169,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.045809318,10.87188489699929,1789553251.2062325,1,170,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.080494648,10.906570226999975,1789553251.2407339,1,171,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.117548993,10.943624571999862,1789553251.2777364,1,172,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
