receive_monotonic_sec,elapsed_sec,stamp_sec,has_sequence,sequence,source,output_mode,action,command_active,output_active,requested_magnitude,applied_magnitude,pattern,reason,fault
1473496.50078247,4.153950864914805,1790314497.6112273,1,92,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.534166251,4.1873346460051835,1790314497.6446805,1,93,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.568018581,4.2211869759485126,1790314497.6785364,1,94,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.60233698,4.255505374865606,1790314497.7125854,1,95,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.63601949,4.289187884889543,1790314497.7463777,1,96,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.669987657,4.323156052036211,1790314497.7803216,1,97,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.703802357,4.356970751890913,1790314497.8141136,1,98,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.737767452,4.3909358468372375,1790314497.847995,1,99,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.771501141,4.424669535830617,1790314497.8816822,1,100,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.805579711,4.458748105913401,1790314497.9156313,1,101,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.8396342,4.492802595021203,1790314497.9497426,1,102,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.87336462,4.526533014839515,1790314497.983621,1,103,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.907875307,4.561043701833114,1790314498.017862,1,104,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.9420921,4.595260494854301,1790314498.0521855,1,105,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.975653961,4.628822355996817,1790314498.0858963,1,106,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.009999155,4.6631675499957055,1790314498.1201565,1,107,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.043691318,4.696859712945297,1790314498.1537318,1,108,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.077489023,4.7306574180256575,1790314498.1876009,1,109,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.110427407,4.763595802010968,1790314498.220971,1,110,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.14508001,4.79824840486981,1790314498.2552214,1,111,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.179188839,4.832357233855873,1790314498.2893085,1,112,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.21285132,4.86601971485652,1790314498.3229737,1,113,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.246764464,4.899932858999819,1790314498.356846,1,114,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.280087946,4.933256340911612,1790314498.3904443,1,115,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.313904042,4.967072436818853,1790314498.4242089,1,116,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.347819596,5.000987990992144,1790314498.4581554,1,117,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.38118193,5.034350324887782,1790314498.4916139,1,118,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.415233648,5.068402042845264,1790314498.5255432,1,119,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.448819656,5.101988050853834,1790314498.5593007,1,120,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.482906745,5.136075139977038,1790314498.5932498,1,121,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.516611311,5.169779705815017,1790314498.6269906,1,122,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.550428696,5.203597090905532,1790314498.660759,1,123,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473497.584460193,5.237628587987274,1790314498.6947627,1,124,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.61769022,5.270858614938334,1790314498.7282436,1,125,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.651348081,5.3045164758805186,1790314498.7618635,1,126,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.685888438,5.3390568329487,1790314498.7962205,1,127,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.719618823,5.372787217842415,1790314498.8299642,1,128,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.753331503,5.406499897828326,1790314498.8636417,1,129,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.787529236,5.440697630867362,1790314498.8977778,1,130,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.821170333,5.474338728003204,1790314498.931398,1,131,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.855159382,5.508327777031809,1790314498.9652748,1,132,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.889242438,5.542410832829773,1790314498.9994566,1,133,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.923206301,5.576374695869163,1790314499.033268,1,134,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.957299564,5.610467958962545,1790314499.067314,1,135,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473497.991254969,5.644423363963142,1790314499.1015003,1,136,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.025790056,5.678958450909704,1790314499.1358352,1,137,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.059213861,5.7123822558205575,1790314499.1694741,1,138,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.093179947,5.746348341926932,1790314499.203487,1,139,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.126999177,5.780167571967468,1790314499.237342,1,140,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.160646052,5.813814447028562,1790314499.2709835,1,141,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.194214272,5.847382667008787,1790314499.3046222,1,142,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.228709296,5.8818776910193264,1790314499.3388076,1,143,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.262599792,5.915768187027425,1790314499.3727329,1,144,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.296321387,5.94948978186585,1790314499.4066217,1,145,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.329869391,5.9830377858597785,1790314499.440249,1,146,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.363742439,6.0169108340051025,1790314499.4740944,1,147,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.397605811,6.050774205941707,1790314499.507946,1,148,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
1473498.431279092,6.08444748702459,1790314499.5416136,1,149,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
1473498.465265535,6.118433929979801,1790314499.5755684,1,150,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
1473498.498775666,6.151944061042741,1790314499.6093009,1,151,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
1473498.532252914,6.185421308968216,1790314499.6427455,1,152,bird_eye,dry_run,stop,0,0,0.0,0.0,0,inactive:clear,0
1473498.565943081,6.2191114758607,1790314499.6764555,1,153,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473498.599662322,6.252830717014149,1790314499.7101715,1,154,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
1473498.633859272,6.287027667043731,1790314499.7442303,1,155,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
1473498.66718223,6.320350624853745,1790314499.7777128,1,156,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
1473498.701556632,6.354725026991218,1790314499.8118472,1,157,bird_eye,dry_run,stop,0,0,0.0,0.0,0,inactive:clear,0
1473498.734716876,6.387885270873085,1790314499.8452241,1,158,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473498.768532705,6.421701099956408,1790314499.8789828,1,159,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
1473498.802730899,6.455899294000119,1790314499.913053,1,160,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
1473498.836303723,6.4894721179734915,1790314499.9467425,1,161,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
1473498.87047941,6.523647804977372,1790314499.980762,1,162,bird_eye,dry_run,stop,0,0,0.0,0.0,0,inactive:clear,0
1473498.904419919,6.55758831393905,1790314500.0146995,1,163,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473498.937960813,6.591129207983613,1790314500.0482483,1,164,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473498.972433269,6.625601663952693,1790314500.082369,1,165,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.006188477,6.659356871852651,1790314500.1162937,1,166,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.040362563,6.693530957913026,1790314500.150398,1,167,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.074489158,6.727657553041354,1790314500.1846082,1,168,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.108195663,6.7613640578929335,1790314500.218432,1,169,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.142669837,6.795838231919333,1790314500.2527525,1,170,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.176502628,6.829671022947878,1790314500.286605,1,171,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.210343238,6.863511632895097,1790314500.320446,1,172,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.24429806,6.897466454887763,1790314500.3543875,1,173,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.27723473,6.9304031250067055,1790314500.3876615,1,174,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.311556826,6.96472522104159,1790314500.4217346,1,175,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.345187643,6.998356038006023,1790314500.4555168,1,176,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.379453055,7.032621450023726,1790314500.4896245,1,177,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.413381951,7.066550345858559,1790314500.5235121,1,178,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.447357211,7.100525605957955,1790314500.5574381,1,179,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.481028451,7.134196845814586,1790314500.5911875,1,180,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.514584739,7.167753133922815,1790314500.624904,1,181,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.548601896,7.201770290965214,1790314500.658952,1,182,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.582055291,7.235223685856909,1790314500.6924074,1,183,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.616092408,7.269260803004727,1790314500.72639,1,184,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.649796185,7.302964580012485,1790314500.76012,1,185,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.683972357,7.337140752002597,1790314500.7940552,1,186,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
