collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
280,1,1,CLEAR,0,0.0,off,no_alert,,281,9.353881,7990.167120561,14.555788380000195
281,1,1,CLEAR,0,0.0,off,no_alert,,282,9.387045,7990.200967265,14.589635084000292
282,1,1,CLEAR,0,0.0,off,no_alert,,283,9.420683,7990.235041693,14.62370951200046
283,1,1,CLEAR,0,0.0,off,no_alert,,284,9.45356,7990.269269602,14.657937421000497
284,1,1,CLEAR,0,0.0,off,no_alert,,285,9.486921,7990.303516594,14.692184413000177
285,1,1,CLEAR,0,0.0,off,no_alert,,286,9.520747,7990.337771399,14.72643921800045
286,1,1,CLEAR,0,0.0,off,no_alert,,287,9.553242,7990.371926623,14.760594442000183
287,1,1,CLEAR,0,0.0,off,no_alert,,288,9.587537,7990.406071075,14.794738894000147
288,1,1,CLEAR,0,0.0,off,no_alert,,289,9.62054,7990.440134587,14.82880240600025
289,1,1,PATH,0,0.0,off,no_alert,,290,9.65421,7990.474134165,14.862801983999816
290,1,1,PATH,0,0.0,off,no_alert,,291,9.686443,7990.508151987,14.896819806000167
291,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,292,9.720289,7990.542170268,14.930838086999756
292,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,293,9.753824,7990.57619366,14.96486147900032
293,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,294,9.786895,7990.609964149,14.998631968000154
294,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,295,9.820687,7990.643854698,15.032522516999961
295,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,296,9.854624,7990.677814904,15.066482723000263
296,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,297,9.886602,7990.711900937,15.10056875600003
297,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,298,9.920444,7990.745959254,15.134627073000047
298,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,299,9.953578,7990.780193391,15.168861209999704
299,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,300,9.98661,7990.814293825,15.202961644000425
300,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,301,10.019492,7990.848185512,15.23685333100002
301,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,302,10.057381,7990.882338229,15.271006048000345
302,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,303,10.087873,7990.916497032,15.305164850999972
303,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,304,10.120561,7990.950700963,15.339368781999838
304,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,305,10.153774,7990.984711724,15.373379542999828
305,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,306,10.186491,7991.019162451,15.407830269999977
306,1,1,CLEAR,0,0.0,off,cadence_complete,,307,10.219655,7991.053483642,15.442151461000321
307,1,1,CLEAR,0,0.0,off,cadence_complete,,308,10.25293,7991.087802636,15.476470454999799
308,1,1,CLEAR,0,0.0,off,cadence_complete,,309,10.28744,7991.121864761,15.510532580000472
309,1,1,CLEAR,0,0.0,off,cadence_complete,,310,10.319948,7991.155877258,15.544545077000294
310,1,1,CLEAR,0,0.0,off,cadence_complete,,311,10.353196,7991.189847263,15.578515082000195
311,1,1,CLEAR,0,0.0,off,cadence_complete,,312,10.386434,7991.223928288,15.612596107000172
312,1,1,CLEAR,0,0.0,off,cadence_complete,,313,10.419668,7991.258168624,15.646836443000211
313,1,1,CLEAR,0,0.0,off,cadence_complete,,314,10.453179,7991.29227519,15.680943008999748
314,1,1,CLEAR,0,0.0,off,cadence_complete,,315,10.487339,7991.32627583,15.714943648999906
315,1,1,CLEAR,0,0.0,off,cadence_complete,,316,10.519781,7991.360468629,15.749136448000172
316,1,1,CLEAR,0,0.0,off,cadence_complete,,317,10.553095,7991.39454258,15.783210399000382
317,1,1,CLEAR,0,0.0,off,cadence_complete,,318,10.586823,7991.428740387,15.817408206000437
318,1,1,CLEAR,0,0.0,off,cadence_complete,,319,10.619427,7991.462919577,15.851587396000468
319,1,1,CLEAR,0,0.0,off,cadence_complete,,320,10.65273,7991.496828079,15.885495898000045
320,1,1,CLEAR,0,0.0,off,cadence_complete,,321,10.686412,7991.531143432,15.919811251000283
321,1,1,CLEAR,0,0.0,off,cadence_complete,,322,10.719376,7991.565306721,15.953974539999763
322,1,1,CLEAR,0,0.0,off,cadence_complete,,323,10.753466,7991.599417404,15.988085222999871
323,1,1,CLEAR,0,0.0,off,cadence_complete,,324,10.786576,7991.633404952,16.02207277100024
324,1,1,CLEAR,0,0.0,off,cadence_complete,,325,10.820191,7991.66751451,16.056182328999967
325,1,1,CLEAR,0,0.0,off,cadence_complete,,326,10.852997,7991.70132484,16.089992659000018
326,1,1,CLEAR,0,0.0,off,cadence_complete,,327,10.886518,7991.735333581,16.124001400000452
327,1,1,CLEAR,0,0.0,off,cadence_complete,,328,10.919318,7991.769460404,16.15812822299995
328,1,1,CLEAR,0,0.0,off,cadence_complete,,329,10.953479,7991.80360878,16.19227659900025
329,1,1,CLEAR,0,0.0,off,cadence_complete,,330,10.986166,7991.837511155,16.226178974000504
330,1,1,CLEAR,0,0.0,off,cadence_complete,,331,11.01968,7991.871698762,16.2603665810002
331,1,1,CLEAR,0,0.0,off,cadence_complete,,332,11.053262,7991.90606538,16.294733198999893
332,1,1,CLEAR,0,0.0,off,cadence_complete,,333,11.086506,7991.940579981,16.329247800000303
333,1,1,CLEAR,0,0.0,off,cadence_complete,,334,11.1203,7991.975530471,16.364198289999877
334,1,1,CLEAR,0,0.0,off,cadence_complete,,335,11.152962,7992.010214633,16.39888245200018
335,1,1,CLEAR,0,0.0,off,cadence_complete,,336,11.188495,7992.044644914,16.433312733000093
336,1,1,CLEAR,0,0.0,off,cadence_complete,,337,11.227237,7992.078975395,16.467643214000418
337,1,1,CLEAR,0,0.0,off,cadence_complete,,338,11.254138,7992.113209782,16.50187760100016
338,1,1,CLEAR,0,0.0,off,cadence_complete,,339,11.286224,7992.147496163,16.53616398200029
339,1,1,CLEAR,0,0.0,off,cadence_complete,,340,11.319477,7992.181609672,16.570277491000525
340,1,1,CLEAR,0,0.0,off,cadence_complete,,341,11.352797,7992.215751794,16.604419613000573
341,1,1,CLEAR,0,0.0,off,cadence_complete,,342,11.38621,7992.249579672,16.638247491000584
342,1,1,CLEAR,0,0.0,off,cadence_complete,,343,11.418894,7992.28383265,16.672500468999715
343,1,1,CLEAR,0,0.0,off,cadence_complete,,344,11.453343,7992.318275933,16.70694375200037
344,1,1,CLEAR,0,0.0,off,cadence_complete,,345,11.486174,7992.352316046,16.74098386500009
345,1,1,CLEAR,0,0.0,off,cadence_complete,,346,11.51926,7992.386451074,16.77511889300058
346,1,1,CLEAR,0,0.0,off,cadence_complete,,347,11.553015,7992.420791821,16.80945964000057
347,1,1,CLEAR,0,0.0,off,cadence_complete,,348,11.586081,7992.454845202,16.843513021000035
348,1,1,CLEAR,0,0.0,off,cadence_complete,,349,11.61925,7992.488915864,16.87758368300001
349,1,1,CLEAR,0,0.0,off,cadence_complete,,350,11.652777,7992.523247443,16.911915262000548
350,1,1,CLEAR,0,0.0,off,cadence_complete,,351,11.686007,7992.557673387,16.946341206000398
351,1,1,CLEAR,0,0.0,off,cadence_complete,,352,11.719735,7992.592234847,16.980902666000475
352,1,1,CLEAR,0,0.0,off,cadence_complete,,353,11.753055,7992.626602218,17.015270036999937
353,1,1,CLEAR,0,0.0,off,cadence_complete,,354,11.786126,7992.660805709,17.049473527999908
354,1,1,CLEAR,0,0.0,off,cadence_complete,,355,11.819337,7992.69492333,17.083591149000313
355,1,1,CLEAR,0,0.0,off,cadence_complete,,356,11.853564,7992.729050438,17.11771825699998
356,1,1,CLEAR,0,0.0,off,cadence_complete,,357,11.887541,7992.763007928,17.1516757469999
357,1,1,CLEAR,0,0.0,off,cadence_complete,,358,11.919289,7992.797206698,17.18587451700023
358,1,1,CLEAR,0,0.0,off,cadence_complete,,359,11.953468,7992.831360528,17.220028347000152
359,1,1,CLEAR,0,0.0,off,cadence_complete,,360,11.986408,7992.865771738,17.254439557000296
360,1,1,CLEAR,0,0.0,off,cadence_complete,,361,12.019427,7992.899950705,17.288618524000412
361,1,1,CLEAR,0,0.0,off,cadence_complete,,362,12.05318,7992.934100562,17.32276838100006
362,1,1,CLEAR,0,0.0,off,cadence_complete,,363,12.086776,7992.968153347,17.356821166000373
363,1,1,CLEAR,0,0.0,off,cadence_complete,,364,12.119349,7993.002215568,17.39088338700003
364,1,1,CLEAR,0,0.0,off,cadence_complete,,365,12.153118,7993.03637062,17.425038438999763
365,1,1,CLEAR,0,0.0,off,cadence_complete,,366,12.186331,7993.070488613,17.459156431999872
366,1,1,CLEAR,0,0.0,off,cadence_complete,,367,12.219323,7993.104447477,17.493115295999814
367,1,1,CLEAR,0,0.0,off,cadence_complete,,368,12.254572,7993.138299623,17.52696744200057
368,1,1,CLEAR,0,0.0,off,cadence_complete,,369,12.296881,7993.172209028,17.560876847000145
369,1,1,CLEAR,0,0.0,off,cadence_complete,,370,12.325464,7993.20627896,17.594946779000566
370,1,1,CLEAR,0,0.0,off,cadence_complete,,371,12.352864,7993.240417896,17.629085714999746
371,1,1,CLEAR,0,0.0,off,cadence_complete,,372,12.386331,7993.274645714,17.66331353300029
372,1,1,CLEAR,0,0.0,off,cadence_complete,,373,12.424967,7993.308807246,17.697475064999708
373,1,1,CLEAR,0,0.0,off,cadence_complete,,374,12.458657,7993.342690739,17.731358558000466
374,1,1,CLEAR,0,0.0,off,cadence_complete,,375,12.490467,7993.376757674,17.765425493000293
375,1,1,CLEAR,0,0.0,off,cadence_complete,,376,12.526852,7993.410721933,17.799389752000025
376,1,1,CLEAR,0,0.0,off,cadence_complete,,377,12.562881,7993.444686225,17.83335404399986
377,1,1,CLEAR,0,0.0,off,cadence_complete,,378,12.596612,7993.478596097,17.86726391600041
378,1,1,CLEAR,0,0.0,off,cadence_complete,,379,12.629676,7993.512763495,17.901431314000547
379,1,1,CLEAR,0,0.0,off,cadence_complete,,380,12.6648,7993.546836723,17.935504541999762
380,1,1,CLEAR,0,0.0,off,cadence_complete,,381,12.696864,7993.58087289,17.969540709000285
381,1,1,CLEAR,0,0.0,off,cadence_complete,,382,12.733186,7993.614947987,18.003615806000198
382,1,1,CLEAR,0,0.0,off,cadence_complete,,383,12.78835,7993.6489685,18.03763631899983
383,1,1,CLEAR,0,0.0,off,cadence_complete,,384,12.825119,7993.68302319,18.07169100900046
384,1,1,CLEAR,0,0.0,off,cadence_complete,,385,12.860423,7993.71707034,18.105738158999884
385,1,1,CLEAR,0,0.0,off,cadence_complete,,386,12.901952,7993.750994409,18.139662227999906
386,1,1,CLEAR,0,0.0,off,cadence_complete,,387,12.937977,7993.78494578,18.17361359900042
387,1,1,CLEAR,0,0.0,off,cadence_complete,,388,12.975895,7993.81881691,18.207484729000498
388,1,1,CLEAR,0,0.0,off,cadence_complete,,389,13.012025,7993.852991673,18.241659492000508
389,1,1,CLEAR,0,0.0,off,cadence_complete,,390,13.046226,7993.88687399,18.27554180900006
390,1,1,CLEAR,0,0.0,off,cadence_complete,,391,13.083026,7993.920698799,18.30936661800024
391,1,1,CLEAR,0,0.0,off,cadence_complete,,392,13.118204,7993.954808761,18.343476580000242
392,1,1,CLEAR,0,0.0,off,cadence_complete,,393,13.151254,7993.988864271,18.377532090000386
393,1,1,CLEAR,0,0.0,off,cadence_complete,,394,13.188584,7994.022827787,18.411495606000244
394,1,1,CLEAR,0,0.0,off,cadence_complete,,395,13.222625,7994.056756504,18.445424323000225
395,1,1,CLEAR,0,0.0,off,cadence_complete,,396,13.255763,7994.090754154,18.47942197300017
396,1,1,CLEAR,0,0.0,off,cadence_complete,,397,13.288907,7994.124755666,18.513423485000203
397,1,1,CLEAR,0,0.0,off,cadence_complete,,398,13.322285,7994.158809473,18.547477291999712
398,1,1,CLEAR,0,0.0,off,cadence_complete,,399,13.355584,7994.192989327,18.581657145999998
399,1,1,CLEAR,0,0.0,off,cadence_complete,,400,13.389896,7994.227108025,18.61577584400038
400,1,1,CLEAR,0,0.0,off,cadence_complete,,401,13.433941,7994.26135433,18.650022149000506
401,1,1,CLEAR,0,0.0,off,cadence_complete,,402,13.471837,7994.296085004,18.684752823000053
402,1,1,CLEAR,0,0.0,off,cadence_complete,,403,13.525604,7994.330472934,18.71914075299992
403,1,1,CLEAR,0,0.0,off,cadence_complete,,404,13.570484,7994.364915529,18.753583348000575
404,1,1,CLEAR,0,0.0,off,cadence_complete,,405,13.602052,7994.399207428,18.787875247000557
405,1,1,CLEAR,0,0.0,off,cadence_complete,,406,13.632306,7994.433191418,18.821859237000353
406,1,1,CLEAR,0,0.0,off,cadence_complete,,407,13.664348,7994.467181617,18.855849436000426
407,1,1,CLEAR,0,0.0,off,cadence_complete,,408,13.695238,7994.501125142,18.88979296100024
408,1,1,CLEAR,0,0.0,off,cadence_complete,,409,13.727369,7994.535052316,18.923720134999712
409,1,1,CLEAR,0,0.0,off,cadence_complete,,410,13.760131,7994.568885574,18.957553393000126
410,1,1,CLEAR,0,0.0,off,cadence_complete,,411,13.791262,7994.602682748,18.991350567000154
411,1,1,CLEAR,0,0.0,off,cadence_complete,,412,13.82344,7994.636527654,19.025195473000167
412,1,1,CLEAR,0,0.0,off,cadence_complete,,413,13.856204,7994.670671235,19.059339053999793
413,1,1,CLEAR,0,0.0,off,cadence_cancelled_by_clear,,414,13.8875,7994.704886112,19.093553931000315
414,1,1,CLEAR,0,0.0,off,no_alert,,415,13.926353,7994.739197398,19.127865217000362
415,1,1,CLEAR,0,0.0,off,no_alert,,416,13.954558,7994.7733046,19.16197241900045
416,1,1,CLEAR,0,0.0,off,no_alert,,417,13.983543,7994.807233399,19.195901218000472
417,1,1,CLEAR,0,0.0,off,no_alert,,418,14.015293,7994.841148005,19.22981582400007
418,1,1,CLEAR,0,0.0,off,no_alert,,419,14.050776,7994.875141803,19.263809621999826
419,1,1,CLEAR,0,0.0,off,no_alert,,420,14.080148,7994.909519002,19.298186820999945
420,1,1,CLEAR,0,0.0,off,no_alert,,421,14.111963,7994.94383034,19.33249815900035
421,1,1,CLEAR,0,0.0,off,no_alert,,422,14.146036,7994.977924289,19.366592108000077
422,1,1,CLEAR,0,0.0,off,no_alert,,423,14.175225,7995.012030603,19.40069842200046
423,1,1,CLEAR,0,0.0,off,no_alert,,424,14.208406,7995.046632553,19.4353003719998
424,1,1,CLEAR,0,0.0,off,no_alert,,425,14.239298,7995.081165306,19.46983312500015
425,1,1,CLEAR,0,0.0,off,no_alert,,426,14.272242,7995.115056134,19.50372395300019
426,1,1,CLEAR,0,0.0,off,no_alert,,427,14.304386,7995.149179693,19.537847512000553
427,1,1,CLEAR,0,0.0,off,no_alert,,428,14.337102,7995.183540325,19.572208143999887
428,1,1,CLEAR,0,0.0,off,no_alert,,429,14.369482,7995.217828749,19.606496567999784
429,1,1,CLEAR,0,0.0,off,no_alert,,430,14.401592,7995.251938359,19.64060617799987
430,1,1,CLEAR,0,0.0,off,no_alert,,431,14.432916,7995.286097271,19.67476508999971
431,1,1,CLEAR,0,0.0,off,no_alert,,432,14.466058,7995.320350793,19.709018612000364
432,1,1,CLEAR,0,0.0,off,no_alert,,433,14.501353,7995.354839796,19.743507615000453
433,1,1,CLEAR,0,0.0,off,no_alert,,434,14.536163,7995.389239763,19.777907581999898
434,1,1,CLEAR,0,0.0,off,no_alert,,435,14.567891,7995.423291877,19.811959696000486
435,1,1,CLEAR,0,0.0,off,no_alert,,436,14.601224,7995.457345025,19.846012844000143
436,1,1,CLEAR,0,0.0,off,no_alert,,437,14.643562,7995.491491795,19.88015961400015
437,1,1,CLEAR,0,0.0,off,no_alert,,438,14.677108,7995.525342683,19.914010502000565
438,1,1,CLEAR,0,0.0,off,no_alert,,439,14.71282,7995.559389425,19.948057243999756
439,1,1,CLEAR,0,0.0,off,no_alert,,440,14.749844,7995.593620186,19.982288005000555
440,1,1,CLEAR,0,0.0,off,no_alert,,441,14.782165,7995.627743022,20.016410840999924
441,1,1,CLEAR,0,0.0,off,no_alert,,442,14.816248,7995.661861636,20.050529455000287
442,1,1,CLEAR,0,0.0,off,no_alert,,443,14.850082,7995.696313658,20.08498147699993
443,1,1,CLEAR,0,0.0,off,no_alert,,444,14.887418,7995.730544285,20.119212104000326
444,1,1,CLEAR,0,0.0,off,no_alert,,445,14.919758,7995.764569949,20.15323776800051
445,1,1,CLEAR,0,0.0,off,no_alert,,446,14.952496,7995.798918888,20.187586707000264
446,1,1,CLEAR,0,0.0,off,no_alert,,447,14.986039,7995.833148679,20.221816498000408
447,1,1,CLEAR,0,0.0,off,no_alert,,448,15.017142,7995.867603326,20.256271145000028
448,1,1,CLEAR,0,0.0,off,no_alert,,449,15.050865,7995.901845127,20.29051294600049
449,1,1,CLEAR,0,0.0,off,no_alert,,450,15.084854,7995.936391819,20.32505963800031
450,1,1,CLEAR,0,0.0,off,no_alert,,451,15.117652,7995.971108257,20.359776076000344
451,1,1,CLEAR,0,0.0,off,no_alert,,452,15.152265,7996.005646169,20.39431398800025
452,1,1,CLEAR,0,0.0,off,no_alert,,453,15.188252,7996.040067282,20.428735100999802
453,1,1,CLEAR,0,0.0,off,no_alert,,454,15.218087,7996.074326671,20.4629944899998
454,1,1,CLEAR,0,0.0,off,no_alert,,455,15.245926,7996.108102253,20.49677007199989
455,1,1,CLEAR,0,0.0,off,no_alert,,456,15.27608,7996.142250886,20.53091870499975
456,1,1,CLEAR,0,0.0,off,no_alert,,457,15.304639,7996.176464151,20.56513197000004
457,1,1,CLEAR,0,0.0,off,no_alert,,458,15.333565,7996.210702316,20.599370134999845
458,1,1,CLEAR,0,0.0,off,no_alert,,459,15.36601,7996.244748452,20.633416270999987
459,1,1,CLEAR,0,0.0,off,no_alert,,460,15.398479,7996.279089613,20.667757432000144
460,1,1,CLEAR,0,0.0,off,no_alert,,461,15.431893,7996.313393891,20.702061709999725
461,1,1,CLEAR,0,0.0,off,no_alert,,462,15.464456,7996.34758474,20.736252558999695
462,1,1,CLEAR,0,0.0,off,no_alert,,463,15.491803,7996.381799506,20.770467325000027
463,1,1,CLEAR,0,0.0,off,no_alert,,464,15.523601,7996.415770951,20.80443877000016
464,1,1,CLEAR,0,0.0,off,no_alert,,465,15.556029,7996.450172428,20.838840247000007
465,1,1,CLEAR,0,0.0,off,no_alert,,466,15.58706,7996.484286328,20.8729541470002
466,1,1,CLEAR,0,0.0,off,no_alert,,467,15.626147,7996.518389464,20.90705728300054
467,1,1,CLEAR,0,0.0,off,no_alert,,468,15.660074,7996.552542819,20.941210638000484
468,1,1,CLEAR,0,0.0,off,no_alert,,469,15.6889,7996.586830721,20.975498540000444
469,1,1,CLEAR,0,0.0,off,no_alert,,470,15.715367,7996.620700285,21.009368103999805
470,1,1,CLEAR,0,0.0,off,no_alert,,471,15.749752,7996.654563538,21.043231356999968
471,1,1,CLEAR,0,0.0,off,no_alert,,472,15.779844,7996.688644611,21.077312430000347
472,1,1,CLEAR,0,0.0,off,no_alert,,473,15.811684,7996.722805523,21.111473341999954
473,1,1,CLEAR,0,0.0,off,no_alert,,474,15.845442,7996.756718787,21.145386606000102
474,1,1,CLEAR,0,0.0,off,no_alert,,475,15.877538,7996.790837718,21.179505537000296
475,1,1,CLEAR,0,0.0,off,no_alert,,476,15.90839,7996.824915921,21.213583740000104
476,1,1,CLEAR,0,0.0,off,no_alert,,477,15.94109,7996.859031167,21.247698985999705
477,1,1,CLEAR,0,0.0,off,no_alert,,478,15.973033,7996.89310785,21.281775669000126
478,1,1,CLEAR,0,0.0,off,no_alert,,479,16.005745,7996.926997992,21.315665811000144
479,1,1,CLEAR,0,0.0,off,no_alert,,480,16.036901,7996.960885855,21.349553674000163
480,1,1,CLEAR,0,0.0,off,no_alert,,481,16.06933,7996.994874748,21.383542567000404
481,1,1,CLEAR,0,0.0,off,no_alert,,482,16.100071,7997.02922813,21.417895949000012
482,1,1,CLEAR,0,0.0,off,no_alert,,483,16.131451,7997.063391874,21.452059693000592
483,1,1,CLEAR,0,0.0,off,no_alert,,484,16.166435,7997.097355431,21.48602325000047
484,1,1,CLEAR,0,0.0,off,no_alert,,485,16.195525,7997.131454372,21.520122191000155
485,1,1,CLEAR,0,0.0,off,no_alert,,486,16.229071,7997.165203323,21.55387114200039
486,1,1,CLEAR,0,0.0,off,no_alert,,487,16.259439,7997.199180533,21.587848352000037
487,1,1,CLEAR,0,0.0,off,no_alert,,488,16.292678,7997.233547449,21.622215268000218
488,1,1,CLEAR,0,0.0,off,no_alert,,489,16.324675,7997.26778677,21.656454589000532
489,1,1,CLEAR,0,0.0,off,no_alert,,490,16.356031,7997.302030864,21.690698682999937
490,1,1,CLEAR,0,0.0,off,no_alert,,491,16.387602,7997.336118017,21.724785836000592
491,1,1,CLEAR,0,0.0,off,no_alert,,492,16.422344,7997.370249865,21.758917684000153
492,1,1,CLEAR,0,0.0,off,no_alert,,493,16.454435,7997.404405188,21.793073007000203
493,1,1,CLEAR,0,0.0,off,no_alert,,494,16.488025,7997.438535185,21.827203003999784
494,1,1,CLEAR,0,0.0,off,no_alert,,495,16.520488,7997.472823432,21.86149125100019
495,1,1,CLEAR,0,0.0,off,no_alert,,496,16.554078,7997.507090965,21.895758784000463
496,1,1,CLEAR,0,0.0,off,no_alert,,497,16.588279,7997.541353945,21.93002176400023
497,1,1,CLEAR,0,0.0,off,no_alert,,498,16.620758,7997.575475128,21.964142947000255
498,1,1,CLEAR,0,0.0,off,no_alert,,499,16.655709,7997.609742868,21.998410686999705
499,1,1,CLEAR,0,0.0,off,no_alert,,500,16.699013,7997.643885068,22.032552886999838
500,1,1,CLEAR,0,0.0,off,no_alert,,501,16.760625,7997.677930975,22.06659879400013
501,1,1,CLEAR,0,0.0,off,no_alert,,502,16.803404,7997.711924539,22.10059235800054
502,1,1,CLEAR,0,0.0,off,no_alert,,503,16.835875,7997.745961829,22.134629648000555
503,1,1,CLEAR,0,0.0,off,no_alert,,504,16.868194,7997.78005057,22.168718388999878
504,1,1,CLEAR,0,0.0,off,no_alert,,505,16.901671,7997.814123825,22.202791644000172
505,1,1,CLEAR,0,0.0,off,no_alert,,506,16.933774,7997.848083829,22.23675164799988
506,1,1,CLEAR,0,0.0,off,no_alert,,507,16.963697,7997.882030776,22.270698594999885
507,1,1,CLEAR,0,0.0,off,no_alert,,508,16.996697,7997.915962368,22.30463018699993
508,1,1,CLEAR,0,0.0,off,no_alert,,509,17.028275,7997.950168421,22.33883624000009
509,1,1,CLEAR,0,0.0,off,no_alert,,510,17.060559,7997.984280431,22.372948250000263
510,1,1,CLEAR,0,0.0,off,no_alert,,511,17.091168,7998.01836817,22.40703598900018
511,1,1,CLEAR,0,0.0,off,no_alert,,512,17.1238,7998.052336936,22.441004754999994
512,1,1,CLEAR,0,0.0,off,no_alert,,513,17.156954,7998.086600263,22.475268082000184
513,1,1,CLEAR,0,0.0,off,no_alert,,514,17.190697,7998.120787589,22.509455408000576
514,1,1,CLEAR,0,0.0,off,no_alert,,515,17.226339,7998.154837895,22.543505714000275
515,1,1,CLEAR,0,0.0,off,no_alert,,516,17.259673,7998.188788866,22.57745668500047
516,1,1,CLEAR,0,0.0,off,no_alert,,517,17.292871,7998.222661741,22.61132955999983
517,1,1,CLEAR,0,0.0,off,no_alert,,518,17.339912,7998.256633684,22.645301503000155
518,1,1,CLEAR,0,0.0,off,no_alert,,519,17.38229,7998.290652025,22.67931984400002
519,1,1,CLEAR,0,0.0,off,no_alert,,520,17.413588,7998.324610961,22.71327878000011
520,1,1,CLEAR,0,0.0,off,no_alert,,521,17.446486,7998.358510985,22.747178804000214
521,1,1,CLEAR,0,0.0,off,no_alert,,522,17.476721,7998.392385236,22.781053055000484
522,1,1,CLEAR,0,0.0,off,no_alert,,523,17.508101,7998.426423378,22.815091197000584
523,1,1,CLEAR,0,0.0,off,no_alert,,524,17.539265,7998.460301359,22.848969178000516
524,1,1,CLEAR,0,0.0,off,no_alert,,525,17.572486,7998.494478607,22.883146426000167
525,1,1,CLEAR,0,0.0,off,no_alert,,526,17.60374,7998.528885955,22.917553774000226
526,1,1,CLEAR,0,0.0,off,no_alert,,527,17.64323,7998.562991764,22.951659583000037
527,1,1,CLEAR,0,0.0,off,no_alert,,528,17.673182,7998.597104465,22.985772283999722
528,1,1,CLEAR,0,0.0,off,no_alert,,529,17.699276,7998.631487606,23.020155424999757
529,1,1,CLEAR,0,0.0,off,no_alert,,530,17.730968,7998.665732736,23.05440055500003
530,1,1,CLEAR,0,0.0,off,no_alert,,531,17.763236,7998.699803166,23.08847098499973
531,1,1,CLEAR,0,0.0,off,no_alert,,532,17.795334,7998.733872082,23.122539900999982
532,1,1,CLEAR,0,0.0,off,no_alert,,533,17.82755,7998.76817935,23.156847168999775
533,1,1,CLEAR,0,0.0,off,no_alert,,534,17.859936,7998.8020892,23.190757019000557
534,1,1,CLEAR,0,0.0,off,no_alert,,535,17.89103,7998.836518338,23.22518615700028
535,1,1,CLEAR,0,0.0,off,no_alert,,536,17.923529,7998.870815944,23.25948376300039
536,1,1,CLEAR,0,0.0,off,no_alert,,537,17.95542,7998.90490384,23.29357165900001
537,1,1,CLEAR,0,0.0,off,no_alert,,538,17.989739,7998.93911305,23.32778086899998
538,1,1,CLEAR,0,0.0,off,no_alert,,539,18.020476,7998.97309193,23.361759749000157
539,1,1,CLEAR,0,0.0,off,no_alert,,540,18.051554,7999.007032597,23.39570041600018
540,1,1,CLEAR,0,0.0,off,no_alert,,541,18.084583,7999.040869682,23.429537501000596
541,1,1,CLEAR,0,0.0,off,no_alert,,542,18.115521,7999.075100382,23.463768200999766
542,1,1,CLEAR,0,0.0,off,no_alert,,543,18.14799,7999.109391121,23.498058940000192
543,1,1,CLEAR,0,0.0,off,no_alert,,544,18.180156,7999.143739067,23.53240688599999
544,1,1,CLEAR,0,0.0,off,no_alert,,545,18.211855,7999.178086679,23.56675449800059
545,1,1,CLEAR,0,0.0,off,no_alert,,546,18.249803,7999.212106235,23.600774053999885
546,1,1,CLEAR,0,0.0,off,no_alert,,547,18.275554,7999.246076043,23.634743862000505
547,1,1,CLEAR,0,0.0,off,no_alert,,548,18.310458,7999.27993344,23.668601258999843
548,1,1,CLEAR,0,0.0,off,no_alert,,549,18.346628,7999.313807366,23.702475185000367
549,1,1,CLEAR,0,0.0,off,no_alert,,550,18.378687,7999.348016636,23.736684454999704
550,1,1,CLEAR,0,0.0,off,no_alert,,551,18.410659,7999.382090483,23.770758302000104
551,1,1,CLEAR,0,0.0,off,no_alert,,552,18.447264,7999.416065091,23.804732909999984
552,1,1,CLEAR,0,0.0,off,no_alert,,553,18.483493,7999.449781963,23.83844978199977
553,1,1,CLEAR,0,0.0,off,no_alert,,554,18.519351,7999.483922905,23.872590724000474
554,1,1,CLEAR,0,0.0,off,no_alert,,555,18.562922,7999.518869172,23.907536991000597
555,1,1,CLEAR,0,0.0,off,no_alert,,556,18.601565,7999.553377888,23.942045707000034
556,1,1,CLEAR,0,0.0,off,no_alert,,557,18.643227,7999.587756416,23.976424235000195
557,1,1,CLEAR,0,0.0,off,no_alert,,558,18.676717,7999.622255645,24.01092346400037
558,1,1,CLEAR,0,0.0,off,no_alert,,559,18.712255,7999.657528198,24.04619601700051
559,1,1,CLEAR,0,0.0,off,no_alert,,560,18.74406,7999.692209591,24.08087741000054
560,1,1,CLEAR,0,0.0,off,no_alert,,561,18.781533,7999.726678239,24.115346057999886
