collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
558,1,1,CLEAR,0,0.0,off,no_alert,,559,18.614107,8007.528179248,24.058231588000126
559,1,1,CLEAR,0,0.0,off,no_alert,,560,18.650106,8007.562213572,24.092265911999675
560,1,1,CLEAR,0,0.0,off,no_alert,,561,18.684219,8007.596231056,24.126283395999963
561,1,1,CLEAR,0,0.0,off,no_alert,,562,18.715909,8007.630333748,24.16038608800045
562,1,1,CLEAR,0,0.0,off,no_alert,,563,18.749793,8007.664452517,24.19450485700054
563,1,1,CLEAR,0,0.0,off,no_alert,,564,18.782252,8007.698481325,24.228533665000214
564,1,1,CLEAR,0,0.0,off,no_alert,,565,18.818159,8007.732375282,24.26242762200036
565,1,1,CLEAR,0,0.0,off,no_alert,,566,18.850361,8007.766248317,24.296300656999847
566,1,1,CLEAR,0,0.0,off,no_alert,,567,18.88274,8007.800261696,24.330314036000345
567,1,1,CLEAR,0,0.0,off,no_alert,,568,18.91647,8007.834314943,24.36436728300032
568,1,1,CLEAR,0,0.0,off,no_alert,,569,18.951118,8007.868426559,24.39847889900011
569,1,1,CLEAR,0,0.0,off,no_alert,,570,18.981377,8007.90250482,24.432557160000215
570,1,1,CLEAR,0,0.0,off,no_alert,,571,19.016834,8007.936684758,24.46673709800052
571,1,1,CLEAR,0,0.0,off,no_alert,,572,19.053534,8007.971285982,24.501338322000265
572,1,1,CLEAR,0,0.0,off,no_alert,,573,19.083516,8008.005555324,24.535607664000054
573,1,1,CLEAR,0,0.0,off,no_alert,,574,19.114917,8008.03998308,24.57003541999984
574,1,1,CLEAR,0,0.0,off,no_alert,,575,19.151129,8008.074322477,24.604374817000462
575,1,1,CLEAR,0,0.0,off,no_alert,,576,19.182957,8008.108350405,24.63840274500035
576,1,1,CLEAR,0,0.0,off,no_alert,,577,19.215832,8008.142265551,24.672317890999693
577,1,1,CLEAR,0,0.0,off,no_alert,,578,19.251146,8008.176119041,24.706171380999876
578,1,1,CLEAR,0,0.0,off,no_alert,,579,19.282441,8008.210195827,24.740248166999663
579,1,1,CLEAR,0,0.0,off,no_alert,,580,19.315461,8008.244230706,24.774283046000164
580,1,1,CLEAR,0,0.0,off,no_alert,,581,19.349591,8008.278226418,24.808278757999688
581,1,1,CLEAR,0,0.0,off,no_alert,,582,19.384135,8008.312362539,24.84241487899999
582,1,1,CLEAR,0,0.0,off,no_alert,,583,19.417622,8008.346492204,24.876544544000353
583,1,1,CLEAR,0,0.0,off,no_alert,,584,19.453239,8008.380426838,24.91047917800006
584,1,1,CLEAR,0,0.0,off,no_alert,,585,19.48567,8008.414552504,24.944604844000423
585,1,1,CLEAR,0,0.0,off,no_alert,,586,19.517248,8008.448654326,24.978706666000107
586,1,1,CLEAR,0,0.0,off,no_alert,,587,19.553885,8008.482603123,25.012655463000556
587,1,1,CLEAR,0,0.0,off,no_alert,,588,19.58484,8008.516658119,25.04671045899977
588,1,1,CLEAR,0,0.0,off,no_alert,,589,19.617963,8008.550743803,25.080796143000043
589,1,1,CLEAR,0,0.0,off,no_alert,,590,19.654016,8008.584605549,25.114657889000227
590,1,1,CLEAR,0,0.0,off,no_alert,,591,19.683621,8008.618552155,25.148604494999745
591,1,1,CLEAR,0,0.0,off,no_alert,,592,19.717953,8008.652445906,25.18249824600025
592,1,1,CLEAR,0,0.0,off,no_alert,,593,19.749523,8008.686298926,25.216351265999947
593,1,1,CLEAR,0,0.0,off,no_alert,,594,19.783148,8008.720209976,25.250262315999862
594,1,1,CLEAR,0,0.0,off,no_alert,,595,19.817793,8008.754395191,25.284447531000296
595,1,1,CLEAR,0,0.0,off,no_alert,,596,19.853561,8008.788416488,25.318468827999823
596,1,1,CLEAR,0,0.0,off,no_alert,,597,19.882064,8008.822256759,25.352309099000195
597,1,1,CLEAR,0,0.0,off,no_alert,,598,19.918464,8008.856377963,25.386430303000452
598,1,1,CLEAR,0,0.0,off,no_alert,,599,19.952813,8008.890483382,25.42053572199984
599,1,1,CLEAR,0,0.0,off,no_alert,,600,19.98556,8008.924549332,25.454601672000535
600,1,1,CLEAR,0,0.0,off,no_alert,,601,20.020023,8008.95871146,25.488763800000015
601,1,1,CLEAR,0,0.0,off,no_alert,,602,20.054107,8008.992751962,25.522804301999713
602,1,1,CLEAR,0,0.0,off,no_alert,,603,20.087271,8009.026874005,25.556926344999738
603,1,1,CLEAR,0,0.0,off,no_alert,,604,20.117666,8009.061289414,25.591341754000496
604,1,1,CLEAR,0,0.0,off,no_alert,,605,20.154682,8009.095420049,25.625472388999697
605,1,1,CLEAR,0,0.0,off,no_alert,,606,20.185458,8009.129355324,25.659407664000355
606,1,1,CLEAR,0,0.0,off,no_alert,,607,20.218356,8009.163612513,25.693664852999973
607,1,1,CLEAR,0,0.0,off,no_alert,,608,20.25259,8009.197868396,25.72792073599976
608,1,1,CLEAR,0,0.0,off,no_alert,,609,20.283822,8009.232252008,25.762304347999816
609,1,1,CLEAR,0,0.0,off,no_alert,,610,20.31601,8009.266331716,25.796384056000534
610,1,1,CLEAR,0,0.0,off,no_alert,,611,20.352874,8009.300477109,25.830529449000096
611,1,1,CLEAR,0,0.0,off,no_alert,,612,20.383729,8009.334317926,25.86437026600015
612,1,1,CLEAR,0,0.0,off,no_alert,,613,20.417977,8009.367949986,25.898002326000096
613,1,1,CLEAR,0,0.0,off,no_alert,,614,20.453375,8009.401987266,25.932039606000217
614,1,1,CLEAR,0,0.0,off,no_alert,,615,20.485412,8009.436200008,25.966252348000125
615,1,1,CLEAR,0,0.0,off,no_alert,,616,20.517055,8009.470450828,26.00050316800025
616,1,1,CLEAR,0,0.0,off,no_alert,,617,20.556759,8009.504706264,26.034758603999762
617,1,1,CLEAR,0,0.0,off,no_alert,,618,20.586473,8009.539031866,26.069084206000298
618,1,1,CLEAR,0,0.0,off,no_alert,,619,20.626496,8009.573350867,26.103403207000156
619,1,1,CLEAR,0,0.0,off,no_alert,,620,20.659532,8009.60763691,26.13768925000022
620,1,1,CLEAR,0,0.0,off,no_alert,,621,20.687879,8009.642073178,26.17212551800003
621,1,1,CLEAR,0,0.0,off,no_alert,,622,20.721039,8009.676395233,26.206447573000332
622,1,1,CLEAR,0,0.0,off,no_alert,,623,20.757572,8009.710769108,26.240821448000133
623,1,1,CLEAR,0,0.0,off,no_alert,,624,20.785805,8009.745078207,26.275130547000117
624,1,1,CLEAR,0,0.0,off,no_alert,,625,20.820753,8009.779259637,26.309311977000107
625,1,1,CLEAR,0,0.0,off,no_alert,,626,20.855349,8009.813774413,26.34382675300003
626,1,1,CLEAR,0,0.0,off,no_alert,,627,20.884824,8009.848038298,26.378090637999776
627,1,1,CLEAR,0,0.0,off,no_alert,,628,20.917583,8009.88206651,26.412118850000297
628,1,1,CLEAR,0,0.0,off,no_alert,,629,20.954874,8009.916073486,26.446125825999843
629,1,1,CLEAR,0,0.0,off,no_alert,,,,8009.954335244,26.48438788600015
