receive_monotonic_sec,elapsed_sec,stamp_sec,has_sequence,sequence,source,output_mode,action,command_active,output_active,requested_magnitude,applied_magnitude,pattern,reason,fault
7994.774384469,11.304436809000435,1789543638.1998687,1,184,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.810397705,11.34045004499967,1789543638.2341614,1,185,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.843773303,11.373825642999691,1789543638.2677438,1,186,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.877254603,11.407306943000549,1789543638.302077,1,187,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.91042186,11.440474199999699,1789543638.3357003,1,188,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.948642814,11.478695153999979,1789543638.37371,1,189,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.979539491,11.509591830999852,1789543638.4046602,1,190,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.013249296,11.543301636000251,1789543638.4382656,1,191,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.04849211,11.578544449999754,1789543638.4736788,1,192,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.081420417,11.611472757000229,1789543638.506792,1,193,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.117345628,11.647397968000405,1789543638.5412717,1,194,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.151843494,11.681895833999988,1789543638.5763295,1,195,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.184272452,11.714324792000298,1789543638.6088612,1,196,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.220141601,11.750193941000362,1789543638.6430452,1,197,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.262194173,11.792246513000464,1789543638.6866832,1,198,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.286915549,11.816967888999898,1789543638.712088,1,199,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.322970878,11.85302321800009,1789543638.7464254,1,200,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.357696145,11.887748484999975,1789543638.7821207,1,201,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
